16, 15, PA3-E-Debug-SampleReadingsTest.txt 0
  -53.59,   -39.78,   169.64
   -7.96,     0.79,   116.80
  -48.80,    15.15,   162.33
   39.26,   -14.15,   146.60
   29.38,   -49.13,    99.83
   -1.20,    13.89,    95.52
   -4.87,   -24.83,   -78.10
   15.95,    10.13,   -41.05
   26.42,     8.96,   -99.51
   13.32,    -1.49,   -57.28
   30.32,    24.98,   -87.61
  -29.34,    21.93,   -80.94
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -55.22,   -44.94,   138.05
   -9.71,    -4.96,    83.68
  -50.46,    10.40,   130.27
   38.31,   -19.70,   113.91
   28.18,   -54.85,    67.00
   -2.07,     8.88,    62.91
   -4.75,   -22.61,   -77.63
   15.77,    12.42,   -39.70
   26.59,    12.05,   -99.10
   14.04,     1.85,   -55.93
   30.77,    27.75,   -86.45
  -29.88,    24.56,   -81.32
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -49.89,   -32.62,   192.01
   -4.49,     8.15,   137.97
  -45.34,    22.02,   184.34
   43.69,    -7.24,   168.03
   33.18,   -42.31,   121.30
    3.05,    21.60,   116.86
   -3.51,   -23.77,   -76.58
   17.27,    11.28,   -39.76
   27.19,    10.67,   -99.19
   15.25,     0.04,   -56.38
   31.29,    26.28,   -86.77
  -28.90,    22.48,   -80.57
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -72.59,   -41.96,   124.18
  -27.52,    -1.24,    70.53
  -68.49,    13.38,   116.62
   20.29,   -16.85,   100.67
   10.40,   -51.31,    54.04
  -20.06,    12.25,    49.08
   -9.28,   -20.59,   -77.81
   12.51,    13.98,   -40.83
   21.91,    13.01,   -99.82
   10.08,     2.36,   -57.18
   26.99,    29.37,   -87.25
  -33.46,    25.83,   -81.19
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -20.28,   -24.81,   146.69
   25.81,    14.64,    92.43
  -16.22,    29.70,   138.47
   72.86,     0.21,   123.37
   62.18,   -35.03,    76.03
   32.99,    29.03,    71.61
   -6.03,   -24.02,   -77.86
   15.60,    11.53,   -40.28
   25.31,     9.94,   -99.24
   12.82,    -0.24,   -56.84
   29.54,    26.30,   -86.35
  -30.66,    23.35,   -81.10
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -39.15,   -45.87,   166.18
    7.32,    -5.70,   111.77
  -34.32,     9.31,   158.26
   54.57,   -20.83,   142.47
   44.12,   -55.11,    95.07
   13.63,     7.94,    90.70
   -2.17,   -24.81,   -79.08
   18.77,    10.34,   -41.22
   28.87,     9.54,  -101.02
   15.93,    -1.36,   -58.65
   32.78,    25.79,   -88.47
  -26.95,    21.99,   -81.86
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -80.01,   -41.24,    77.28
  -34.28,    -1.08,    23.47
  -74.47,    13.51,    69.95
   13.54,   -16.29,    53.96
    3.50,   -50.93,     6.70
  -26.56,    12.18,     2.31
   -8.31,   -21.86,   -79.71
   12.89,    13.54,   -42.60
   22.74,    12.81,  -101.73
   10.65,     2.09,   -59.22
   26.83,    28.88,   -89.08
  -33.58,    25.02,   -83.42
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -29.28,   -26.56,   180.14
   16.57,    13.76,   126.92
  -24.18,    28.35,   172.85
   63.96,    -0.99,   156.34
   53.69,   -35.70,   109.88
   23.23,    27.33,   105.77
   -6.31,   -22.41,   -80.60
   14.52,    12.82,   -43.42
   24.88,    12.11,  -102.14
   11.86,     1.07,   -59.93
   28.69,    28.15,   -90.14
  -31.83,    23.45,   -84.68
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -91.98,   -58.98,    96.01
  -46.52,   -19.07,    42.07
  -87.38,    -4.57,    87.86
    0.92,   -33.98,    71.47
   -8.64,   -69.26,    25.43
  -38.71,    -5.53,    21.04
   -8.71,   -25.26,   -79.48
   11.82,    10.13,   -42.75
   21.60,     9.68,  -101.57
    9.97,    -1.48,   -59.24
   25.77,    25.10,   -88.73
  -33.54,    21.68,   -82.14
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -21.80,   -21.38,   149.67
   23.68,    18.88,    95.55
  -17.66,    34.01,   141.98
   71.81,     3.85,   125.62
   60.68,   -30.53,    78.90
   30.43,    33.01,    75.10
   -5.42,   -21.63,   -77.07
   15.63,    13.80,   -39.70
   26.10,    12.43,   -99.16
   13.38,     2.19,   -56.87
   30.16,    28.19,   -86.07
  -29.58,    24.45,   -81.27
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -89.94,   -32.24,   100.03
  -44.68,     8.13,    46.04
  -84.99,    23.05,    92.04
    3.58,    -6.93,    75.85
   -7.48,   -41.16,    28.97
  -36.78,    22.44,    24.88
   -9.46,   -25.28,   -78.68
   11.92,    10.31,   -41.26
   20.70,     8.66,   -99.91
    9.49,    -1.16,   -58.21
   25.02,    25.17,   -87.96
  -34.29,    20.84,   -81.27
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -46.27,   -41.87,   104.86
   -0.65,    -1.73,    51.33
  -42.32,    12.12,    97.12
   46.65,   -16.97,    81.36
   36.47,   -52.27,    34.30
    5.77,    11.49,    30.54
  -10.38,   -25.16,   -77.37
   11.81,    10.25,   -40.33
   21.13,     9.59,   -99.53
    8.64,    -1.30,   -57.01
   25.86,    25.45,   -86.39
  -34.65,    21.82,   -80.56
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -85.31,   -63.36,   102.47
  -39.76,   -22.95,    48.63
  -80.84,    -8.22,    95.02
    8.25,   -38.13,    78.67
   -2.89,   -72.24,    32.82
  -32.85,    -8.96,    28.07
   -5.95,   -24.13,   -78.30
   15.32,    11.24,   -40.47
   25.79,     9.90,   -99.67
   13.27,    -0.05,   -56.80
   30.31,    25.80,   -86.93
  -30.34,    22.39,   -81.60
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -45.94,   -42.21,   188.46
    0.29,    -2.53,   134.41
  -41.82,    12.48,   180.52
   47.02,   -16.68,   164.06
   37.36,   -51.75,   117.92
    6.70,    11.36,   113.60
   -7.86,   -24.23,   -81.03
   13.64,    10.98,   -43.27
   23.04,     9.94,  -102.64
   10.73,    -0.44,   -60.30
   28.38,    26.06,   -89.96
  -32.49,    22.77,   -83.83
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
  -22.34,   -44.49,   132.69
   22.81,    -4.34,    78.66
  -18.16,    10.20,   125.43
   70.53,   -19.21,   108.98
   59.85,   -53.38,    62.87
   30.39,    10.00,    58.20
   -0.47,   -23.20,   -78.80
   20.48,    11.87,   -41.04
   30.36,    10.72,  -100.28
   17.88,     1.14,   -57.45
   34.00,    27.39,   -87.52
  -25.42,    23.20,   -81.21
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
    0.00,     0.00,     0.00
