8, 6, 12, pa2-unknown-j-optpivot.txt
  -10.24,    -7.37, -1499.95
   -9.22,    -6.64, -1349.95
  -11.61,   142.62, -1500.68
  -10.58,   143.35, -1350.68
  139.75,    -6.02, -1500.98
  140.77,    -5.28, -1350.98
  138.38,   143.98, -1501.71
  139.41,   144.71, -1351.71
  425.89,   398.53, -1274.39
  472.48,   391.30, -1257.75
  519.08,   384.06, -1241.11
  437.23,   374.35, -1316.65
  483.82,   367.11, -1300.02
  530.41,   359.88, -1283.38
    8.71,   -11.68, -1499.93
    7.84,   -10.51, -1349.94
    9.35,   138.32, -1501.09
    8.48,   139.49, -1351.10
  158.70,   -12.32, -1499.05
  157.83,   -11.15, -1349.06
  159.35,   137.68, -1500.22
  158.48,   138.85, -1350.22
  359.57,   373.30, -1335.89
  326.57,   380.33, -1372.79
  293.56,   387.36, -1409.68
  388.05,   410.01, -1354.38
  355.05,   417.03, -1391.27
  322.04,   424.06, -1428.17
   11.82,   -12.39, -1499.90
   10.64,   -11.15, -1349.91
   11.39,   137.60, -1501.14
   10.21,   138.84, -1351.15
  161.82,   -11.95, -1498.72
  160.63,   -10.71, -1348.73
  161.39,   138.04, -1499.97
  160.20,   139.28, -1349.98
  371.81,   416.79, -1339.45
  343.76,   456.95, -1349.50
  315.71,   497.10, -1359.56
  385.46,   437.24, -1295.91
  357.42,   477.39, -1305.97
  329.37,   517.54, -1316.02
   14.71,    14.23, -1499.86
   13.24,    12.81, -1349.87
   14.95,   164.23, -1498.43
   13.48,   162.80, -1348.45
  164.70,    13.98, -1498.39
  163.23,    12.56, -1348.41
  164.94,   163.97, -1496.97
  163.47,   162.55, -1346.98
  435.01,   414.94, -1349.78
  473.25,   426.56, -1379.82
  511.50,   438.18, -1409.86
  463.41,   424.77, -1309.82
  501.65,   436.39, -1339.86
  539.90,   448.01, -1369.90
    1.59,    -8.48, -1499.98
    1.43,    -7.63, -1349.98
    0.73,   141.51, -1500.82
    0.58,   142.36, -1350.83
  151.59,    -7.62, -1499.82
  151.43,    -6.77, -1349.82
  150.73,   142.37, -1500.67
  150.57,   143.22, -1350.67
  394.13,   429.64, -1268.68
  395.50,   476.46, -1251.16
  396.87,   523.27, -1233.64
  401.90,   446.75, -1315.01
  403.28,   493.56, -1297.49
  404.65,   540.38, -1279.98
   13.22,     9.08, -1499.91
   11.89,     8.18, -1349.92
   14.43,   159.08, -1499.00
   13.11,   158.17, -1349.00
  163.21,     7.86, -1498.60
  161.88,     6.95, -1348.61
  164.42,   157.85, -1497.68
  163.10,   156.95, -1347.69
  403.67,   447.47, -1271.42
  418.89,   486.79, -1244.54
  434.11,   526.11, -1217.67
  451.23,   433.51, -1277.94
  466.46,   472.83, -1251.06
  481.68,   512.15, -1224.18
   -0.33,    12.01, -1499.95
   -0.30,    10.81, -1349.96
   -1.72,   162.00, -1498.75
   -1.69,   160.80, -1348.76
  149.66,    13.40, -1499.97
  149.69,    12.20, -1349.98
  148.27,   163.39, -1498.77
  148.31,   162.19, -1348.78
  421.78,   457.26, -1316.82
  453.67,   484.24, -1344.29
  485.56,   511.23, -1371.76
  429.11,   417.99, -1346.89
  461.00,   444.97, -1374.36
  492.89,   471.96, -1401.83
   -5.62,     8.09, -1499.97
   -5.05,     7.28, -1349.97
   -5.77,   158.09, -1499.16
   -5.21,   157.28, -1349.16
  144.38,     8.25, -1500.53
  144.94,     7.44, -1350.53
  144.23,   158.25, -1499.72
  144.79,   157.44, -1349.72
  356.04,   446.34, -1311.50
  337.74,   487.31, -1333.55
  319.44,   528.28, -1355.60
  391.80,   443.56, -1346.33
  373.50,   484.53, -1368.39
  355.19,   525.50, -1390.44
    1.58,    -8.52, -1499.97
    1.42,    -7.67, -1349.98
    0.52,   141.48, -1500.83
    0.36,   142.33, -1350.83
  151.58,    -7.45, -1499.82
  151.42,    -6.60, -1349.83
  150.51,   142.54, -1500.68
  150.36,   143.39, -1350.68
  404.49,   444.38, -1292.07
  431.82,   485.93, -1286.90
  459.15,   527.48, -1281.73
  442.34,   422.51, -1316.34
  469.67,   464.06, -1311.17
  497.00,   505.61, -1306.00
   -9.85,    -6.77, -1499.95
   -8.87,    -6.09, -1349.96
   -9.67,   143.23, -1500.63
   -8.69,   143.91, -1350.64
  140.15,    -6.95, -1500.94
  141.13,    -6.27, -1350.94
  140.32,   143.05, -1501.61
  141.31,   143.73, -1351.62
  347.08,   406.01, -1344.79
  306.10,   432.71, -1355.19
  265.13,   459.41, -1365.59
  349.77,   427.66, -1299.81
  308.80,   454.36, -1310.20
  267.82,   481.06, -1320.60
   -0.93,     5.03, -1499.99
   -0.84,     4.52, -1349.99
   -0.81,   155.03, -1499.49
   -0.72,   154.52, -1349.49
  149.07,     4.90, -1500.09
  149.16,     4.40, -1350.09
  149.19,   154.90, -1499.58
  149.28,   154.40, -1349.58
  401.21,   456.31, -1306.13
  418.17,   499.79, -1288.18
  435.14,   543.26, -1270.23
  426.81,   431.77, -1270.88
  443.77,   475.25, -1252.93
  460.73,   518.72, -1234.98
   10.49,    -5.90, -1499.95
    9.44,    -5.31, -1349.96
   11.59,   144.09, -1500.53
   10.54,   144.68, -1350.54
  160.48,    -7.00, -1498.90
  159.43,    -6.41, -1348.90
  161.58,   142.99, -1499.48
  160.54,   143.58, -1349.49
  451.65,   382.77, -1269.90
  499.78,   376.65, -1257.80
  547.91,   370.52, -1245.71
  463.73,   381.87, -1318.41
  511.86,   375.75, -1306.32
  559.98,   369.62, -1294.22
