8, 6, 12, pa2-debug-c-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  359.17,   393.13, -1257.98
  342.19,   391.71, -1210.97
  325.21,   390.28, -1163.97
  399.65,   418.13, -1242.60
  382.67,   416.70, -1195.59
  365.69,   415.28, -1148.59
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  439.94,   419.17, -1264.41
  486.68,   412.65, -1247.88
  533.41,   406.13, -1231.34
  446.31,   381.89, -1297.12
  493.05,   375.37, -1280.59
  539.78,   368.85, -1264.05
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  432.52,   433.57, -1330.71
  476.71,   454.52, -1341.12
  520.90,   475.47, -1351.54
  448.64,   422.44, -1284.71
  492.83,   443.40, -1295.12
  537.01,   464.35, -1305.53
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  381.90,   451.20, -1328.37
  375.46,   500.15, -1336.27
  369.02,   549.11, -1344.16
  398.01,   460.80, -1282.02
  391.58,   509.75, -1289.92
  385.14,   558.70, -1297.82
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  369.47,   427.76, -1252.90
  356.86,   464.44, -1221.35
  344.24,   501.13, -1189.80
  398.08,   459.71, -1278.61
  385.46,   496.39, -1247.06
  372.84,   533.08, -1215.52
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  347.96,   424.30, -1319.25
  309.58,   456.06, -1323.49
  271.19,   487.82, -1327.73
  368.05,   453.32, -1283.83
  329.67,   485.08, -1288.07
  291.28,   516.83, -1292.31
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  435.04,   436.12, -1325.35
  468.89,   442.08, -1361.66
  502.75,   448.04, -1397.96
  425.46,   389.91, -1341.87
  459.31,   395.87, -1378.18
  493.17,   401.83, -1414.48
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  342.42,   396.70, -1307.54
  294.33,   392.88, -1294.38
  246.25,   389.06, -1281.21
  354.19,   409.77, -1260.73
  306.11,   405.95, -1247.57
  258.02,   402.13, -1234.41
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  371.36,   457.03, -1296.93
  352.72,   497.88, -1318.93
  334.07,   538.72, -1340.94
  384.14,   438.76, -1341.68
  365.49,   479.60, -1363.68
  346.85,   520.44, -1385.69
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  373.82,   423.19, -1345.83
  376.17,   437.51, -1393.68
  378.53,   451.83, -1441.52
  423.67,   419.55, -1344.46
  426.02,   433.87, -1392.31
  428.38,   448.19, -1440.16
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  347.59,   420.51, -1321.01
  298.20,   428.26, -1320.39
  248.81,   436.02, -1319.78
  346.41,   409.10, -1272.35
  297.02,   416.86, -1271.73
  247.63,   424.61, -1271.11
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  369.14,   449.55, -1273.29
  350.67,   474.32, -1233.98
  332.19,   499.09, -1194.67
  386.69,   414.10, -1242.70
  368.22,   438.88, -1203.39
  349.74,   463.65, -1164.09
