8, 6, 12, pa2-unknown-h-optpivot.txt
  -14.82,    -2.81, -1499.92
  -13.34,    -2.53, -1349.93
  -16.01,   147.19, -1500.19
  -14.52,   147.47, -1350.20
  135.16,    -1.63, -1501.41
  136.65,    -1.35, -1351.42
  133.98,   148.37, -1501.68
  135.46,   148.65, -1351.69
  342.66,   412.42, -1263.28
  305.50,   434.32, -1237.98
  268.34,   456.21, -1212.69
  342.53,   450.13, -1296.11
  305.37,   472.03, -1270.82
  268.21,   493.92, -1245.52
    1.12,    -6.65, -1499.98
    1.01,    -5.98, -1349.99
    2.26,   143.35, -1500.65
    2.15,   144.01, -1350.65
  151.12,    -7.79, -1499.87
  151.00,    -7.12, -1349.87
  152.26,   142.21, -1500.53
  152.15,   142.87, -1350.53
  375.19,   439.65, -1271.32
  368.64,   466.38, -1229.58
  362.09,   493.10, -1187.83
  411.58,   413.64, -1248.96
  405.03,   440.37, -1207.22
  398.48,   467.10, -1165.47
   -2.46,    11.02, -1499.96
   -2.21,     9.92, -1349.96
   -3.34,   161.02, -1498.85
   -3.09,   159.91, -1348.86
  147.54,    11.90, -1500.20
  147.78,    10.80, -1350.20
  146.66,   161.90, -1499.09
  146.91,   160.79, -1349.10
  381.71,   444.16, -1248.23
  384.68,   481.50, -1215.12
  387.65,   518.85, -1182.00
  406.89,   471.67, -1281.52
  409.87,   509.02, -1248.41
  412.84,   546.36, -1215.30
    3.85,     2.60, -1499.99
    3.46,     2.34, -1349.99
    2.35,   152.59, -1499.74
    1.97,   152.33, -1349.74
  153.84,     4.09, -1499.61
  153.45,     3.83, -1349.61
  152.35,   154.08, -1499.35
  151.96,   153.82, -1349.35
  369.59,   417.05, -1348.37
  364.75,   433.04, -1395.50
  359.92,   449.03, -1442.63
  410.95,   444.68, -1343.24
  406.11,   460.66, -1390.37
  401.28,   476.65, -1437.50
  -11.55,     7.85, -1499.93
  -10.40,     7.06, -1349.94
  -11.27,   157.84, -1499.15
  -10.12,   157.06, -1349.16
  138.44,     7.57, -1501.09
  139.60,     6.79, -1351.10
  138.72,   157.57, -1500.31
  139.88,   156.79, -1350.32
  351.04,   440.97, -1335.55
  314.01,   473.04, -1345.59
  276.98,   505.10, -1355.62
  348.07,   452.72, -1287.04
  311.04,   484.78, -1297.08
  274.01,   516.85, -1307.11
   -4.65,    -8.95, -1499.97
   -4.18,    -8.05, -1349.97
   -3.34,   141.04, -1500.87
   -2.87,   141.94, -1350.87
  145.35,   -10.26, -1500.42
  145.81,    -9.37, -1350.43
  146.66,   139.73, -1501.32
  147.12,   140.62, -1351.33
  385.47,   447.51, -1326.88
  378.99,   497.05, -1324.98
  372.51,   546.59, -1323.08
  392.33,   446.50, -1277.37
  385.85,   496.04, -1275.46
  379.37,   545.59, -1273.56
   -0.59,     2.91, -1500.00
   -0.53,     2.62, -1350.00
   -1.34,   152.91, -1499.71
   -1.28,   152.62, -1349.71
  149.41,     3.66, -1500.05
  149.47,     3.37, -1350.05
  148.65,   153.66, -1499.76
  148.71,   153.37, -1349.76
  377.76,   461.45, -1276.16
  382.97,   510.24, -1266.51
  388.18,   559.02, -1256.87
  419.24,   462.54, -1304.06
  424.45,   511.32, -1294.42
  429.66,   560.11, -1284.77
    2.58,    13.85, -1499.93
    2.32,    12.46, -1349.94
    1.12,   163.83, -1498.55
    0.86,   162.45, -1348.56
  152.57,    15.30, -1499.66
  152.32,    13.92, -1349.67
  151.11,   165.29, -1498.28
  150.85,   163.91, -1348.29
  420.80,   464.79, -1323.97
  461.55,   490.45, -1337.44
  502.30,   516.10, -1350.91
  448.88,   435.57, -1294.69
  489.63,   461.22, -1308.15
  530.38,   486.88, -1321.62
  -14.58,     7.65, -1499.91
  -13.12,     6.89, -1349.92
  -15.36,   157.65, -1499.14
  -13.90,   156.88, -1349.15
  135.41,     8.43, -1501.36
  136.87,     7.67, -1351.37
  134.64,   158.43, -1500.59
  136.09,   157.67, -1350.60
  332.96,   394.59, -1319.05
  297.74,   384.69, -1353.13
  262.51,   374.79, -1387.21
  358.76,   420.41, -1353.22
  323.54,   410.51, -1387.30
  288.31,   400.61, -1421.38
    2.45,    -0.05, -1500.00
    2.21,    -0.05, -1350.00
    1.08,   149.94, -1500.01
    0.84,   149.95, -1350.01
  152.44,     1.32, -1499.75
  152.20,     1.32, -1349.75
  151.07,   151.31, -1499.76
  150.83,   151.32, -1349.76
  339.04,   420.97, -1301.64
  293.82,   425.90, -1280.88
  248.60,   430.84, -1260.13
  358.98,   413.43, -1256.41
  313.76,   418.36, -1235.65
  268.54,   423.30, -1214.90
   -6.58,    -2.05, -1499.98
   -5.92,    -1.85, -1349.99
   -7.96,   147.94, -1500.18
   -7.30,   148.15, -1350.18
  143.42,    -0.67, -1500.64
  144.07,    -0.46, -1350.65
  142.03,   149.33, -1500.84
  142.69,   149.53, -1350.84
  387.97,   466.36, -1299.70
  402.82,   509.67, -1279.60
  417.66,   552.97, -1259.49
  414.44,   441.37, -1265.42
  429.28,   484.68, -1245.31
  444.12,   527.98, -1225.20
   -2.28,    13.48, -1499.94
   -2.06,    12.13, -1349.94
   -2.79,   163.48, -1498.59
   -2.57,   162.13, -1348.59
  147.71,    13.99, -1500.16
  147.94,    12.65, -1350.17
  147.20,   163.99, -1498.81
  147.43,   162.64, -1348.82
  388.10,   416.95, -1352.79
  401.47,   427.57, -1399.78
  414.84,   438.18, -1446.78
  423.62,   447.73, -1335.73
  436.99,   458.34, -1382.72
  450.36,   468.96, -1429.72
